Book_Available,Book_Category,Book_First_Link,Book_Price,Book_Stars,Book_Title,Book_total_category_amouth
True,Autobiography,https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html,58.81,5,Approval Junkie: Adventures in Caring Too Much,9
True,Autobiography,https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html,12.91,4,Running with Scissors,9
True,Autobiography,https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html,57.6,2,Me Talk Pretty One Day,9
True,Autobiography,https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html,11.87,2,Lust & Wonder,9
True,Autobiography,https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html,59.04,5,Life Without a Recipe,9
True,Autobiography,https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html,54.29,5,A Heartbreaking Work of Staggering Genius,9
True,Parenting,https://books.toscrape.com/catalogue/category/books/parenting_28/index.html,37.35,2,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,1
True,Adult Fiction,https://books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html,15.36,5,Fifty Shades Freed (Fifty Shades #3),1
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,44.07,1,The Long Haul (Diary of a Wimpy Kid #9),10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,11.83,5,Old School (Diary of a Wimpy Kid #10),10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,25.98,4,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,14.75,5,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,43.68,3,Dress Your Family in Corduroy and Denim,10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,25.55,1,Toddlers Are A**holes: It's Not Your Fault,10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,30.89,5,When You Are Engulfed in Flames,10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,31.69,3,Naked,10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,55.5,5,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",10
True,Humor,https://books.toscrape.com/catalogue/category/books/humor_30/index.html,51.07,2,Holidays on Ice,10
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,39.25,2,Security,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,21.36,1,Follow You Home,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,23.4,1,The Loney,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,10.56,3,Pet Sematary,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,40.12,2,Doctor Sleep (The Shining #2),17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,36.97,5,Psycho: Sanitarium (Psycho #1.5),17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,48.64,1,Can You Keep a Secret? (Fear Street Relaunch #4),17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,23.37,3,Red Dragon (Hannibal Lecter #1),17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,35.63,5,Dracula the Un-Dead,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,12.75,4,Night Shift (Night Shift #1-20),17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,47.51,4,Needful Things,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,34.79,2,Misery,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,25.01,3,It,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,49.56,4,'Salem's Lot,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,57.86,2,The Stand,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,49.47,3,The Girl with All the Gifts,17
True,Horror,https://books.toscrape.com/catalogue/category/books/horror_31/index.html,54.89,1,House of Leaves,17
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,54.23,5,Sapiens: A Brief History of Humankind,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,25.52,1,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,19.73,1,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,36.28,2,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,59.64,1,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,24.7,3,Zealot: The Life and Times of Jesus of Nazareth,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,14.58,3,A Distant Mirror: The Calamitous 14th Century,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,21.8,3,1491: New Revelations of the Americas Before Columbus,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,11.45,3,Brilliant Beacons: A History of the American Lighthouse,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,44.48,5,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,52.4,5,A Short History of Nearly Everything,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,39.67,2,The Rise and Fall of the Third Reich: A History of Nazi Germany,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,58.55,4,Catherine the Great: Portrait of a Woman,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,42.91,5,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,55.91,4,The Hiding Place,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,51.22,2,America's War for the Greater Middle East: A Military History,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,14.54,2,The Guns of August,18
True,History,https://books.toscrape.com/catalogue/category/books/history_32/index.html,43.7,2,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",18
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,30.52,3,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,56.41,1,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,33.37,2,My Paris Kitchen: Recipes and Stories,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,14.02,4,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,40.11,1,"Layered: Baking, Building, and Styling Spectacular Cakes",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,37.34,5,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,37.6,2,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,41.25,1,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,42.16,3,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,28.77,3,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,19.55,1,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,28.01,1,Barefoot Contessa Back to Basics,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,50.62,5,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,11.53,2,My Kitchen Year: 136 Recipes That Saved My Life,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,20.1,5,Everyday Italian: 125 Simple and Delicious Recipes,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,38.77,1,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,20.5,3,Cravings: Recipes for What You Want to Eat,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,12.34,4,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,53.63,2,32 Yolks,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html,11.38,5,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,46.01,4,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,28.25,2,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,59.92,5,The Barefoot Contessa Cookbook,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,39.61,3,Better Homes and Gardens New Cook Book,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,11.05,5,The Power Greens Cookbook: 140 Delicious Superfood Recipes,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,24.91,5,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,13.66,2,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,23.59,1,The Smitten Kitchen Cookbook,30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,34.32,3,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",30
True,Food and Drink,https://books.toscrape.com/catalogue/category/books/food-and-drink_33/page-2.html,33.14,3,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,30
True,Christian Fiction,https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html,20.47,5,Redeeming Love,6
True,Christian Fiction,https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html,49.46,4,Close to You,6
True,Christian Fiction,https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html,39.67,5,Shadows of the Past (Logan Point #1),6
True,Christian Fiction,https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html,28.77,2,Like Never Before (Walker Family #2),6
True,Christian Fiction,https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html,17.97,5,Counted With the Stars (Out from Egypt #1),6
True,Christian Fiction,https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html,49.97,4,If I Run (If I Run #1),6
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,33.34,4,The Dirty Little Secrets of Getting Your Dream Job,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,12.61,5,The Third Wave: An Entrepreneur’s Vision of the Future,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,27.55,3,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,23.99,2,Shoe Dog: A Memoir by the Creator of NIKE,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,38.85,5,Made to Stick: Why Some Ideas Survive and Others Die,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,43.14,1,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,21.0,3,The Art of Startup Fundraising,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,21.59,5,Born for This: How to Find the Work You Were Meant to Do,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,36.91,1,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,51.74,1,"Rich Dad, Poor Dad",12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,33.92,3,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,12
True,Business,https://books.toscrape.com/catalogue/category/books/business_35/index.html,44.88,2,Rework,12
True,Biography,https://books.toscrape.com/catalogue/category/books/biography_36/index.html,16.85,2,Louisa: The Extraordinary Life of Mrs. Adams,5
True,Biography,https://books.toscrape.com/catalogue/category/books/biography_36/index.html,21.15,2,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",5
True,Biography,https://books.toscrape.com/catalogue/category/books/biography_36/index.html,39.55,1,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,5
True,Biography,https://books.toscrape.com/catalogue/category/books/biography_36/index.html,48.19,3,Benjamin Franklin: An American Life,5
True,Biography,https://books.toscrape.com/catalogue/category/books/biography_36/index.html,42.57,3,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),5
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,12.84,1,In Her Wake,11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,23.82,5,The Elephant Tree,11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,52.22,4,Behind Closed Doors,11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,43.61,5,You (You #1),11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,13.82,2,The Guilty (Will Robie #4),11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,39.24,1,The 14th Colony (Cotton Malone #11),11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,18.32,2,Give It Back,11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,31.49,4,Killing Floor (Jack Reacher #1),11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,59.71,3,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,34.93,2,Far From True (Promise Falls Trilogy #2),11
True,Thriller,https://books.toscrape.com/catalogue/category/books/thriller_37/index.html,15.77,1,The Travelers,11
True,Contemporary,https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html,31.77,1,When We Collided,3
True,Contemporary,https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html,52.79,5,Someone Like You (The Harrisons #2),3
True,Contemporary,https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html,24.04,1,We Are All Completely Beside Ourselves,3
True,Spirituality,https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html,17.66,5,The Four Agreements: A Practical Guide to Personal Freedom,6
True,Spirituality,https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html,32.24,5,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,6
True,Spirituality,https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html,37.8,2,Chasing Heaven: What Dying Taught Me About Living,6
True,Spirituality,https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html,20.91,1,If I Gave You God's Phone Number....: Searching for Spirituality in America,6
True,Spirituality,https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html,46.33,2,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,6
True,Spirituality,https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html,55.65,5,A New Earth: Awakening to Your Life's Purpose,6
True,Academic,https://books.toscrape.com/catalogue/category/books/academic_40/index.html,13.12,2,Logan Kade (Fallen Crest High #5.5),1
True,Self Help,https://books.toscrape.com/catalogue/category/books/self-help_41/index.html,46.35,1,Online Marketing for Busy Authors: A Step-By-Step Guide,5
True,Self Help,https://books.toscrape.com/catalogue/category/books/self-help_41/index.html,46.03,1,How to Be Miserable: 40 Strategies You Already Use,5
True,Self Help,https://books.toscrape.com/catalogue/category/books/self-help_41/index.html,52.15,3,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",5
True,Self Help,https://books.toscrape.com/catalogue/category/books/self-help_41/index.html,12.08,3,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,5
True,Self Help,https://books.toscrape.com/catalogue/category/books/self-help_41/index.html,46.49,5,How to Stop Worrying and Start Living,5
True,Historical,https://books.toscrape.com/catalogue/category/books/historical_42/index.html,29.87,5,All the Light We Cannot See,2
True,Historical,https://books.toscrape.com/catalogue/category/books/historical_42/index.html,15.79,1,The Girl You Left Behind (The Girl You Left Behind #1),2
True,Christian,https://books.toscrape.com/catalogue/category/books/christian_43/index.html,54.0,5,(Un)Qualified: How God Uses Broken People to Do Big Things,3
True,Christian,https://books.toscrape.com/catalogue/category/books/christian_43/index.html,47.72,2,Crazy Love: Overwhelmed by a Relentless God,3
True,Christian,https://books.toscrape.com/catalogue/category/books/christian_43/index.html,25.77,1,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,3
True,Suspense,https://books.toscrape.com/catalogue/category/books/suspense_44/index.html,58.33,3,Silence in the Dark (Logan Point #4),1
True,Short Stories,https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html,35.88,1,The Grownup,1
True,Novels,https://books.toscrape.com/catalogue/category/books/novels_46/index.html,54.81,5,Suzie Snowflake: One beautiful flake (a self-esteem story),1
True,Health,https://books.toscrape.com/catalogue/category/books/health_47/index.html,49.05,3,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",4
True,Health,https://books.toscrape.com/catalogue/category/books/health_47/index.html,54.07,2,"Eat Fat, Get Thin",4
True,Health,https://books.toscrape.com/catalogue/category/books/health_47/index.html,49.71,5,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,4
True,Health,https://books.toscrape.com/catalogue/category/books/health_47/index.html,52.98,5,The Art and Science of Low Carbohydrate Living,4
True,Politics,https://books.toscrape.com/catalogue/category/books/politics_48/index.html,51.33,2,Libertarianism for Beginners,3
True,Politics,https://books.toscrape.com/catalogue/category/books/politics_48/index.html,52.65,4,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,3
True,Politics,https://books.toscrape.com/catalogue/category/books/politics_48/index.html,56.86,1,Equal Is Unfair: America's Misguided Fight Against Income Inequality,3
True,Cultural,https://books.toscrape.com/catalogue/category/books/cultural_49/index.html,36.58,1,Amid the Chaos,1
True,Erotica,https://books.toscrape.com/catalogue/category/books/erotica_50/index.html,19.19,5,Dark Notes,1
True,Crime,https://books.toscrape.com/catalogue/category/books/crime_51/index.html,10.97,1,The Long Shadow of Small Ghosts: Murder and Memory in an American City,1
